web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661867307-913","https://www.tokopedia.com/search?navsource=&page=5&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","wardah colorfit last all day lip paint arround the worldRp53.000CashbackBandungOO CELLO ONLINE SHOP5.0Terjual 15","https://www.tokopedia.com/oocello/wardah-colorfit-last-all-day-lip-paint-arround-the-world-14-royal-london?extParam=ivf%3Dfalse%26src%3Dsearch","wardah colorfit last all day lip paint arround the world - 14.Royal London","5","(3 rating)","Rp53.000","Terjual 15","Baru","5 Gram","Lip Cream","OO CELLO ONLINE SHOP","4.9","Kota Bandung","Beauties, it’s time to swipe your way around the world🌎

BARU!!! Exclusive Launching Wardah Colorfit Last All Day Lip Paint Around The World Limited Edition dengan berbagai kota yang indah di dunia!

Ada Dubai Lux, Royal London, Dazzling New York, Kuala Lumpur Joy, Tokyo Breeze dan Alluring Jakarta.

Mulai dari nude, pink, sampai bold lengkap lho shades-nya","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/4/2/60b6d59a-57d3-4b3a-9698-a9c435bd64b5.png.webp?ect=4g"
"1661860175-692","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","NYX soft matte lip cream Zurich 14Rp95.000CashbackJakarta BaratMake Up By Keen5.0Terjual 4","https://www.tokopedia.com/makeupbykeen/nyx-soft-matte-lip-cream-zurich-14?extParam=ivf%3Dfalse%26src%3Dsearch","NYX soft matte lip cream Zurich 14","5","(2 rating)","Rp95.000","Terjual 4","Baru","50 Gram","Lip Cream","Make Up By Keen","4.8","Jakarta Barat","⏩ WAJIB BACA SEBELUM MEMBELI ⏪ 

■■ Sis ini nyx ORI atau KW?
💡💡 KAMI HANYA MENJUAL BARANG 100% ORIGINAL

Ada beberapa shade yang menggunakan NYX packaging baru, yaitu:
● NYX packaging baru tidak ada tanda love ❤
● Letak Netto 0.27 fl.0z 8 mL memanjang dulunya atas bawah itu tetap original
● Untuk tulisan shade huruf Negaranya Kapital (Huruf Besar)
● Symbol Kemasan hanya ada 2 yaitu Simbol expired dan gambar bibir
● Expired Date 18 M = bisa dipakai max 18 bulan setelah dibuka (Yang Gambar Jar kebuka)
● NYX pabriknya di CHINA dan didistribusikan di USA

Bisa lihat di Foto atas
Foto Kiri Tidak ada tanda ❤ NYX PACKAGING BARU
Foto Kanan ada tanda ❤ NYX PACKAGING LAMA

ASLI YA MAAF KITA TIDAK JUAL KW, KALAU TIDAK PERCAYA MOHON JANGAN BELI KARENA KAMI TIDAK MAU RETUR DIKEMUDIAN HARI HANYA KARENA ALASAN BEDA PACKAGING, BARANG KAMI IMPOR LANGSUNG DARI MERCHANT DAN RETAILER RESMI DI USA","https://images.tokopedia.net/img/cache/100-square/product-1/2015/7/25/521350/521350_7213ccd1-732f-4693-a797-0b92876da503.jpg.webp?ect=4g"
"1661865932-807","https://www.tokopedia.com/search?navsource=&page=16&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Exclusive matte lip cream 100% ori 18 Variant warnaRp55.000Jakarta BaratMu'adz Cosmetics Shop5.0Terjual 12","https://www.tokopedia.com/mcosmetics-shop/wardah-exclusive-matte-lip-cream-100-ori-18-variant-warna-01-18?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Exclusive matte lip cream 100% ori 18 Variant warna - 01-18","5","(4 rating)","Rp55.000","Terjual 12","Halal","Baru","null","Mu'adz Cosmetics Shop","4.9","Jakarta Barat","Lipstik wardah ini adalah lipstik cair dengan hasil akhir yg matte dan tahan lama.namun tidak membuat bibir kering..ada 18 warna yg dapat disesuaikan untuk setiap acara maupun aktifitas sehari hari.

Tersedia 18 varian warna..
01 Reddicted
02 Fuchsionately
03 See you latte
04 Pink me
05 Speachless
06 Feeling red
07 Hello ruby
08 Pinkcredible
09 Mauve on
10 Berry pretty
11 Oh so mude
12 Plum it
13 Fruit punch
14 My honey bee
15 pinky plumise
16 Heart bheat
17 Rosy cheek
18 saturdate night

Note: utk pilih warna atau nomor lip cream,tuliskan di catatan ketika chekout yaaa😉

Yang pastinya produk dsini 100% ORI yaa!!
Happy shopping...","https://images.tokopedia.net/img/cache/100-square/product-1/2020/3/11/528497295/528497295_f13002c6-5144-4a90-b47b-61413c956035_517_517.jpg.webp?ect=4g"
"1661860195-694","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","“SATUAN” LIPCREAM MAYBELLINE BARCODE POLOS 6088Rp6.250CashbackJakarta Baratredstar_4.8Terjual 50+","https://www.tokopedia.com/redstar-1/satuan-lipcream-maybelline-barcode-polos-6088-barcode-6088?extParam=ivf%3Dfalse%26src%3Dsearch","“SATUAN” LIPCREAM MAYBELLINE BARCODE POLOS 6088 - Barcode 6088","4.8","(10 rating)","Rp6.250","Terjual 50+","Baru","70 Gram","Lip Cream","redstar_","4.8","Jakarta Barat","HARGA SATUAN WARNA DIKIRIM ACAK DIUTAMAKAN DIKIRIM WARNA BERBEDA2 & LENGKAP UNTUK SEBOX SILAKAN DIKLIK MASUK KERANJANG x24 UNTUK WARNA LENGKAP SILAKAN DIKLIK MASUK KERANJANG x12 Silahkan menambahkan bubble warp untuk keamanan barang anda. Setiap pembelian bubble warp untuk satu produk, untuk belanja produk lebih dari 1 mohon klik 2x. 
SYARAT DAN KETENTUAN BERBELANJA DI RED STAR_: 1. Belanja online ada resiko rusak dijalan Pastikan Anda siap dengan beberapa resiko kecil berikut ?? 2. Membeli berarti setuju dg syarat diatas 3. Semua barang dikirim dlm kondisi baik. Anda tidak ATTACHED asuransi JNE = Tidak bisa klaim Sudah ATTACHED/sudah beli = diasumsikan menyetujui ketentuan2 belanja online di toko kami. 4. Pengiriman service JNE YES tidak mengharuskan kami memprioritaskan pembeli ? Kami akan meng-USAHAKAN kirim pada hari yang sama,bukan di PASTIKAN JNE YES di prioritaskan oleh pihak JNE Bukan oleh kami ?? 5. Minggu/Hari Besar semua divisi kami LIBUR Jadi tidak membalas chat dan tidak ada pengiriman. Orderan yang masuk pada sabtu sore, akan di kirim pada hari senin. 6. Kami Mewajibkan Customer untuk Mem-VIDEO kan Barang yang Diterima , Jika Barang Yang Diterima Tidak Sesuai Silahkan Hubungi Admin Kami TERIMA KASIH & HAPPY SHOPPING.","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/6/5/b8b1d361-6100-421a-bffe-76ad87ad0c5d.jpg.webp?ect=4g"
"1661860058-680","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Colorfit Velvet Matte Lip MousseRp73.000CashbackJakarta UtaraKISS.SHOP5.0Terjual 1","https://www.tokopedia.com/kiss2shop/wardah-colorfit-velvet-matte-lip-mousse-01-browndreamer?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Colorfit Velvet Matte Lip Mousse - 01 BrownDreamer","5","(1 rating)","Rp73.000","Terjual 1","Baru","50 Gram","Lip Cream","KISS.SHOP","4.8","Jakarta Utara","Lip cream halal yang nyaman dan long lasting di bibir untuk setiap aktivitas. Memiliki finishing Comfort Matte (hasil akhir matte namun tidak terasa lengket dan kering ataupun membuat bibir tampak pecah-pecah). Dilengkapi dengan inovasi tesktur baru Velvet Powdery, yang terasa lembut, ringan dan lembab di bibir. Warna medium coklat.

Velvet Powder Pigments memberikan tekstur lembut dengan hasil akhir powdery yang ringan dan nyaman seharian di bibir tanpa rasa lengket. Comfort Matte Texture menjadikan hasil matte dan memberikan rasa
lembap yang nyaman.

Cara Penggunaan :
1. Aplikasikan lipstik pada bibir.
2. Gunakan jari atau aplikator untuk merapikan pulasan lipstik hingga ke bagian ujung bibir.
3. Gunakan hingga seluruh warna merata di bibir cantikmu.

Variant :
01 BrownDreamer
02 JoyfulOrange
03 RoseBallerina
04 Pink Sweetheart
05 ArtisanMauve
06 FuchsiaLover
07 Red Pioneer
08 BrownCreator
09 OmbreCharmer
10 Lively Coral
11 Cherish Marmalade
12 Chic Terracotta
13 SweetCinnamon
14DaintyCaramel","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/3/31/117b1e6a-71be-4ec7-8d8c-4af4f4e95626.jpg.webp?ect=4g"
"1661866508-861","https://www.tokopedia.com/search?navsource=&page=15&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Lip Cream Wardah Velvet Lipcream Mousse Lip Velvet MoseRp62.900CashbackJakarta Selatanlovelyshop collection5.0Terjual 18","https://www.tokopedia.com/lovelycollect/lip-cream-wardah-velvet-lipcream-mousse-lip-velvet-mose-08-browncreator?extParam=ivf%3Dfalse%26src%3Dsearch","Lip Cream Wardah Velvet Lipcream Mousse Lip Velvet Mose - 08.BrownCreator","5","(7 rating)","Rp62.900","Terjual 18","Baru","50 Gram","Lip Cream","lovelyshop collection","4.9","Jakarta Selatan","Lip Cream Wardah Velvet Lipcream Mousse Lip Velvet Mose

Satu""nya Lip Produk halal yang nyaman dan longlasting di bibir untuk setiap aktivitas,.
Memiliki finishing comfort matte ,yaitu hasil akhir matte namun tidak terasa lengket dan kering ataupun membuat bibir tampak pecah-pecah .
Dilengkapi dengan inovasi tekstur baru Velvet Powdery,yang terasa lembut,ringan dan lembab dibibir.
Terdiri dari 8 Warna :
01.Brown Dreamer (warna nude coklat -pink)
02.Joyful Orange (Warna Peach)
03.Rose Ballerina(Warna nude pink)
04.Pink Sweetheart( warna medium pink)
05.Artisan Mauve (Warna mauve)
06.Fuchsia Lover(Wasrna pink fuchsia)
07.Red Pioneer (Warna merah)
08.Brown Creator( warna medium coklat)

Happy Shopping","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/11/e0d427b6-07a1-4bbf-b435-60a99700b3db.jpg.webp?ect=4g"
"1661865259-769","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","WARDAH EXCLUSIVE MATTE LIP CREAM 01 (RED-DICTED)Rp56.000TangerangLarise_Cosmetic5.0Terjual 1","https://www.tokopedia.com/larisecosmetic/wardah-exclusive-matte-lip-cream-01-red-dicted?extParam=ivf%3Dfalse%26src%3Dsearch","WARDAH EXCLUSIVE MATTE LIP CREAM 01 (RED-DICTED)","5","(1 rating)","Rp56.000","Terjual 1","Halal","Baru","null","Larise_Cosmetic","4.9","Kota Tangerang","Wardah Exclusive matte adalah wardah kosmetik terbaik. Berbentuk cair (liquid) yang ringan dan lembut pada bibir Anda. Memberikan warna kulit yang lebih merata, powdery (matte) dan cover yang dapat bertahan sepanjang hari. 

Inovasi Lushlip Liquid dengan tekstur cream lembut untuk aplikasi sekali oles dengan warna merata. 

Kandungan Colorbinding Pigments di dalamnya memberikan matte finish intens yang tahan lama.

♥ Inovasi Lushlip Liquid dengan tekstur cream lembut untuk aplikasi dengan warna merata♥

♥ Kandungan Colorbinding Pigments di dalamnya memberikan matte finish intens yang tahan lama ♥","https://images.tokopedia.net/img/cache/100-square/attachment/2019/11/1/157259921490379/157259921490379_d29ada1d-7727-4edd-af78-ff7872f096ac.png.webp?ect=4g"
"1661865407-782","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Lipstick/ Liptint /Lip Cream /Lip Matte /Lip Color/B erl CosmeticRp110.000Jakarta SelatanIsti Skincare5.0Terjual 12","https://www.tokopedia.com/istiskincare/lipstick-liptint-lip-cream-lip-matte-lip-color-b-erl-cosmetic?extParam=ivf%3Dfalse%26src%3Dsearch","Lipstick/ Liptint /Lip Cream /Lip Matte /Lip Color/B erl Cosmetic","5","(5 rating)","Rp110.000","Terjual 12","Baru","50 Gram","Lip Cream","Isti Skincare","4.9","Jakarta Selatan","**Barang selalu ready**


B ERL BEAUTY LIP MATTE 03 (SOFT PINK)
Netto : 5 g 

B ERL Beauty Lip Matte Cream adalah Lip Matte Cream yg tahan lama dengan tekstur creamy dan lembut, tanpa membuat bibir kering dan pecah pecah. Ringan dan gak lengket. Diperkaya jojoba oil dan Vitamin E yg berfungsi untuk menjaga kelembapan bibir sehingga bibir tetap sehat, terawat water proof dan transfer proof.

AMAN sudah Terdaftar BPOM
B ERL Lip Matte (03) Soft Pink
POM NA18171300384

TIDAK menimbulkan KETERGANTUNGAN dan EFEK SAMPING juga AMAN untuk IBU HAMIL

B ERL Beauty Lip Matte hadir dengan 7 (tujuh) varian warna yang memang diperuntukan bagi wanita-wanita elegan pecinta warna-warna yang SOFT &NUDE dengan riasan bibir matte ini akan membuat wajah terkesan lebih Natural, seksi, mewah dan elegan. Ditambah lagi, trend rias wajah kini memang sedang mengacu pada efek wajah sehalus porselen yang membuat lipstik matte makin digemari ketimbang yang glossy.

B ERL menawarkan produk bernama Beauty Lip Matte untuk membantu menciptakan efek bibir matte dengan warna yang Soft &Nude. Teksturnya bukan berupa lipstik atau cair, melainkan creamy yang terasa halus begitu diulaskan ke bibir dan langsung terlihat matte.

Meskipun terkesan matte, Beauty Matte lip cream ini tidak terlalu terasa kering di bibir. Dan tidak mudah pudar ketika makan atau minum dan jika ingin membersihkan semua sisa lip cream yang masih menempel di bibir gunakan remover supaya bibir benar-benar bersih. Karena Beauty Matte Lip Cream ini mampu bertahan hingga 12 jam. Dan penting untuk wanita muslimah : wudhu friendly loh.. ga perlu hapus lipcream di bibir kalau mau wudhu buat solat 

Manfaat Utamanya :

1. Hasil Matte (Longlasting tahan 8-12 jam)
2. Tidak membuat bibir kering
3. Warna Pigmented 
4. Mengcover rata
5. Tidak cracky
6. Ringan","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/9/6/f172f5ed-4b24-4970-b385-a4405c59e720.png.webp?ect=4g"
"1661860383-713","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","NYX soft matte lip cream - NYX SMLC ORI Lipstik OmbreRp102.750CashbackKab. BekasiSentral Jaya Grosir4.9Terjual 21","https://www.tokopedia.com/sjgrosir/nyx-soft-matte-lip-cream-nyx-smlc-ori-lipstik-ombre?extParam=ivf%3Dfalse%26src%3Dsearch","NYX soft matte lip cream - NYX SMLC ORI Lipstik Ombre","4.9","(9 rating)","Rp102.750","Terjual 21","Baru","35 Gram","Lip Cream","Sentral Jaya Grosir","5.0","Kab. Bekasi","""ORIGINAL from USA 100% !!!

Isi Full Size 8 ml

READY Shade: 

PART 1:

01 Amsterdam
04 London
05 Antwerp
08 Sao Paulo
09 Abu Dhabi
11 Milan
15 Athens
16 Cairo

PART 2:

20 Copenhagen
24 Paris
28 San Juan
29 Vancouver
30 Seoul
31 Moscow
34 Dubai
36 Los Angeles
38 Toulouse
50 Cyprus
56 Shanghai
57 Cape Town
59 San Diego

PART 3;

61 Montreal
62 Cabo
63 Kyoto
64 Beijing



Limited stock, Hurry UP girls!!

Please cek ketersediaan stok dulu ya Kak sebelum melakukan pemesanan
Selamat berbelanja :)

Salam,
Nadia

seserahan nikah
seserahan lamaran
seserahan make up
seserahan tunangan 
seserahan pernikahan
lip cream
lip cream bagus
lip cream blp
nyx smlc
nyx smlc 34
nyx smlc cannes
nyx smlc 20 copenhagen
nyx smlc san paulo
nyx smlc 36 los angeles
nyx smlc antwerp
nyx soft matte lip cream athens
nyx soft matte lip cream abu dhabi
nyx smlc budapest
nyx soft matte lip cream budapest
nyx soft matte lip cream berlin
nyx soft matte lip cream best seller
nyx soft matte lip cream best shade
nyx soft matte lip cream copenhagen
nyx soft matte lip cream cairo
nyx soft matte lip cream cape town
nyx soft matte lip cream dubai
	nyx soft matte lip cream abu dhabi vs london","https://images.tokopedia.net/img/cache/100-square/product-1/2019/7/15/37922147/37922147_624d4431-49b6-4d71-89f5-4b183eaee6a8_1080_1080.webp?ect=4g"
"1661867499-924","https://www.tokopedia.com/search?navsource=&page=3&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","wardah everyday matte lip shotRp36.000CashbackBandungOO CELLO ONLINE SHOP5.0Terjual 30+","https://www.tokopedia.com/oocello/wardah-everyday-matte-lip-shot-01-fyp?extParam=ivf%3Dfalse%26src%3Dsearch","wardah everyday matte lip shot - 01 fyp","5","(13 rating)","Rp36.000","Terjual 30+","Baru","5 Gram","Lip Cream","OO CELLO ONLINE SHOP","4.9","Kota Bandung","camera ready colors
- quick set
- matte finish
- vitamin C infused","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/2/9/0ded69ee-52fd-45ee-afd0-2f0bbdc9b026.png.webp?ect=4g"
"1661859085-605","https://www.tokopedia.com/search?navsource=&page=20&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Exclusive Matte Lip CreamRp60.000Kab. TangerangGraha Kosmetik5.0Terjual 2","https://www.tokopedia.com/grahakosmetik/wardah-exclusive-matte-lip-cream?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Exclusive Matte Lip Cream","5","(1 rating)","Rp60.000","Terjual 2","Halal","Baru","null","Graha Kosmetik","4.7","Kab. Tangerang","Lipstik Cair exclusive dengan tampilan matte","https://images.tokopedia.net/img/cache/100-square/product-1/2016/4/16/855352/855352_6e33815c-0a58-453d-8403-4dd4ebfb4820.jpg.webp?ect=4g"
"1661866920-889","https://www.tokopedia.com/search?navsource=&page=10&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Colorfit Fresh Matte Lip Ink 02 Smart Cookie - 428543Rp50.90020%Rp63.600Kab. TangerangDan+Dan Official Store5.0Terjual 1","https://www.tokopedia.com/dandan/wardah-colorfit-fresh-matte-lip-ink-02-smart-cookie-428543?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Colorfit Fresh Matte Lip Ink 02 Smart Cookie - 428543","5","(1 rating)","Rp50.900","Terjual 1","Baru","100 Gram","Lip Cream","Dan+Dan Official Store","4.9","Kab. Tangerang","Wardah Colorfit Fresh Matte Lip Ink merupakan inovasi format lip cream dengan tekstur cair yang
menyegarkan serta ringan sehingga memberikan kenyamanan pada bibir. Dilengkapi dengan warna yang
intens, healthy matte finish dan tahan hingga 8 jam pemakaian. Diformulasikan dengan natural emollient
untuk melembabkan dan menghaluskan bibir.","https://images.tokopedia.net/img/cache/100-square/hDjmkQ/2021/10/12/4cbd3964-b83b-41ea-a2bd-5d739c705b3c.jpg.webp?ect=4g"
"1661860472-721","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Kosmetik Bibir Lipstik Korea lipcream lipmousse Lumecolors MarshmellowRp137.000Jakarta UtaraB venedita5.0Terjual 10","https://www.tokopedia.com/b-venedita/kosmetik-bibir-lipstik-korea-lipcream-lipmousse-lumecolors-marshmellow?extParam=ivf%3Dfalse%26src%3Dsearch","Kosmetik Bibir Lipstik Korea lipcream lipmousse Lumecolors Marshmellow","5","(3 rating)","Rp137.000","Terjual 10","Baru","40 Gram","Lip Cream","B venedita","4.9","Jakarta Utara","Lipstik Lumecolors Lip cream lip mousse Lumecolors  
Shade : Marshmellow
warna nude yang cocok untuk semua jenis kulit

Packing Free Bubble Wrap & Kardus 

√ AGEN RESMI Lumecolors - Garansi 100% produk Original
√ Aman, terdaftar di BPOM
√ HALAL MUI No. 00150084650917

💄 LUMECOLORS VELVET LIP and CHEEK MOUSSE
💄 Lipstik Cream local brand dengan teknologi NANO KOREA,

Dengan 3 multifungsi : EYESHADOW, BLUSH ON & LIPSTIK

LUMECOLORS LIP CHEEK MOUSSE 

Keunggulannya :

- Bisa digunakan di Kelopak Mata, Pipi, dan Bibir
- Halal + BPOM + Kualitas Premium
- Menghaluskan dan Melembabkan Bibir Pecah-pecah
- Hasil Matte namun Tetap Lembab
- Mengandung Vitamin E + Jojoba Oil- Ringan karena menggunakan Teknologi Nano
- Pigmented dan High Coverage
- Buildable, bisa dicampur dengan Warna Lain
- Sangat Cocok jika dicampur dengan LipCoat Generasi 1
- Menutup sempurna bibir gelap
- Aman dipakai Shalat karena Menyerap Air
- Pemakaian dalam Jangka Waktu lama akan Menyehatkan Bibir
- Isi Super Banyak s/d 5 ml, 1.6x lipat isi lebih banyak dari rata-rata lipstick yang beredar

Ready Stok silakan diorder ya","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2020/10/25/8ca0e115-a0dd-4cfa-83a8-43e70b3fd85d.png.webp?ect=4g"
"1661860125-687","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Wardah Exclusive Matte Lip Cream No. 11 Oh So NudeHalalRp52.000SurabayaJM All Shop5.0Terjual 15","https://www.tokopedia.com/jmallshop-1/wardah-exclusive-matte-lip-cream-no-11-oh-so-nude?extParam=ivf%3Dfalse%26src%3Dsearch","Wardah Exclusive Matte Lip Cream No. 11 Oh So Nude","5","(7 rating)","Rp52.000","Terjual 15","Halal","Baru","null","JM All Shop","4.8","Kota Surabaya","Barang Original 100%
Ready banyak warna cek etalase ya sis...
Tidak terima komplain,return,refund karena barang sebelum dikirim sudah dicek terlebih dahulu
Pengiriman FREE Bubble Warp","https://images.tokopedia.net/img/cache/100-square/product-1/2018/3/6/12685446/12685446_bda0bee2-4480-4864-ac6d-31ab069fc87d_850_850.jpg.webp?ect=4g"
"1661865211-764","https://www.tokopedia.com/search?navsource=&page=17&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","L'OREAL PARIS Rouge Signature Matte Colored Ink - Lip CreamRp69.900Jakarta TimurPanthera_Cosmetics4.8Terjual 8","https://www.tokopedia.com/pantheracosmetic/l-oreal-paris-rouge-signature-matte-colored-ink-lip-cream?extParam=ivf%3Dfalse%26src%3Dsearch","L'OREAL PARIS Rouge Signature Matte Colored Ink - Lip Cream","4.8","(4 rating)","Rp69.900","Terjual 8","Baru","60 Gram","Lip Cream","Panthera_Cosmetics","4.9","Jakarta Timur","100% Original

Untuk yang mau order MOHON Di cantumkan shade/variant yg diinginkan di CATATAN PEJUAL pada saat check out untuk mempermudah process pengiriman. Terima Kasih

Tersedia 10 varian
103 I Enjoy
105 I Rule
113 I Don
114 I Represent
115 I Am Worth It
116 I Explore 
119 I Dream
121 I Choose
124 I Embrace HABIS
126 I Play
128 I Decide
129 I Lead
130 I Amaze
131 I Captivate
134 Empowered
135 Admired
136 Armored
137 Red  x
138 Honored x
139 Adored x
140 Desired
141 Discovered

NEW Nude
143 I Liberate
144 I Conquer
145 I Convince
147 I Believe
150 I Dominate
151 I Insist

L'Oreal Paris memperkenalkan, Liquid Lipstick pertama dari L'Oreal Paris, Rouge Signature, dengan ultra-thin formula untuk sensasi ringan tanpa terasa berat di bibir. Dengan warna matte intens melekat sempurna pada bibir. Tersedia dalam 10 pilihan warna trendy yang sangat sesuai untuk digunakan sehari-hari. 

Rouge Signature: Terasa ringan di bibir, melekat sempurna bagaikan lip tint dengan warna intens. 
1. Warna intens yang melekat sempurna pada bibir 
2. Tekstur ringan, tidak terasa berat di bibir 
3. All-day wear hingga 8 jam 
4. Aplikator yang presisi untuk pemakaian yang mudah 
5. Waterproof Lipstick 

Cara pemakaian: 
Step 1: Pilih Rouge Signature Matte Liquid Lipstick sesuai warna kesukaanmu. Gunakan mulai dari cuping bibir ke sekitar garis bibir, lalu ratakan warna ke seluruh bagian bibir 
Step 2: Ulangi cara pakai pada bibir bagian bawah","https://images.tokopedia.net/img/cache/100-square/product-1/2019/9/28/2271861/2271861_a6094740-20ee-49a7-8de6-536424cc476b_640_640.jpg.webp?ect=4g"
"1661860343-709","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","Maybelline SuperStay Matte Ink Liquid LipstickRp77.000Jakarta Baratfitta925.0Terjual 4","https://www.tokopedia.com/fitta92/maybelline-superstay-matte-ink-liquid-lipstick-135globetrotter?extParam=ivf%3Dfalse%26src%3Dsearch","Maybelline SuperStay Matte Ink Liquid Lipstick - 135globetrotter","5","(2 rating)","Rp77.000","Terjual 3","Baru","100 Gram","Lip Cream","fitta92","4.9","Jakarta Barat","#MaybellineSuperStayMatteInk
#maybellinelipstick
#maybellinelipmatte
shade :","https://images.tokopedia.net/img/cache/100-square/product-1/2019/7/13/14716655/14716655_278ea60b-b15c-41d7-aaca-216533155718_2048_2048.webp?ect=4g"
"1661864790-731","https://www.tokopedia.com/search?navsource=&page=18&q=kosmetik&rt=4%2C5&sc=2228&srp_component_id=02.01.00.00&srp_page_id=&srp_page_title=&st=product","MAYBELLINE Super Stay Matte Ink Lip Cream 120 ArtistRp125.000CashbackBogorClara Beauty Store5.0Terjual 5","https://www.tokopedia.com/clarabs/maybelline-super-stay-matte-ink-lip-cream-120-artist?extParam=ivf%3Dfalse%26src%3Dsearch","MAYBELLINE Super Stay Matte Ink Lip Cream 120 Artist","5","(4 rating)","Rp125.000","Terjual 5","Baru","100 Gram","Lip Cream","Clara Beauty Store","4.9","Kota Bogor","Original
No  120 Artist

Matte Liquid Lipstick dengan ink formula yang intens tahan hingga 16 jam.
* Dengan aplikator arrow yang unik dan sangat mudah digunakan
* Warna-warni memukau super pigmented
* Ink formula untuk hasil warna matte intense, tahan super lama hingga 16 jam","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/2/17/f8b13806-fc80-481b-9bd1-e79d7a8593ef.jpg.webp?ect=4g"
