web-scraper-order,web-scraper-start-url,product,product-href,product_name,product_rating,rating_amount,price,product_sold,condition,unit_weight,category,store_name,store_rating,store_location,description,image_1-src
"1661943434-1350","https://www.tokopedia.com/search?page=4&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Pro 2021 14 inch 512GB/16GB Space Grey Second Like NewRp28.349.000Jakarta Baratapplewatchstuff5.0Terjual 2","https://www.tokopedia.com/applewatchstuff/macbook-pro-2021-14-inch-512gb-16gb-space-grey-second-like-new?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Pro 2021 14 inch 512GB/16GB Space Grey Second Like New","5","(1 rating)","Rp28.349.000","Terjual 2","Baru","3 kg","Ultrabook","applewatchstuff","4.9","Jakarta Barat","Macbook Pro 2021 14 inch 512GB/16GB Space Grey Second Like New

Garansi Aktif Sampai : 13 Maret 2023

No Minus 

100% Original Apple
Garansi 1 Tahun Apple International (bisa dibantu claim)
BNIB (Brand New In Box)

8 core CPU
14 core GPU
16GB unified memory
512GB SSD storage
16 core neural network engine
14-inch Liquid Retina XDR display
Three Thunderbolt 4 ports, HDMI port, SDXC card slot, MagSafe 3 port
Smart keyboard with Touch ID
Force touchpad
67W USB-C power converter","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/1/15/edaad45c-a7be-4f98-8839-f63939560473.jpg.webp?ect=4g"
"1661944015-1390","https://www.tokopedia.com/search?page=4&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Second Macbook Air 2015 13"" Core i5 128 256 512GB SSDRp6.250.000Jakarta SelatanExecutive com5.0Terjual 14","https://www.tokopedia.com/executive-com/second-macbook-air-2015-13-core-i5-128-256-512gb-ssd-i5-8-128-ssd?extParam=ivf%3Dfalse%26src%3Dsearch","Second Macbook Air 2015 13"" Core i5 128 256 512GB SSD - i5 8/128 SSD","5","(8 rating)","Rp6.250.000","Terjual 14","Bekas","3 kg","Ultrabook","Executive com","4.9","Jakarta Selatan","SILAHKAN BACA DESKRIPSI SEBELUM DI ORDER YA, MEMBELI BERARTI SETUJU DAN SUDAH MEMBACA DESKRIPSI IKLAN

Apple Macbook Air early 2015
Processor Core i5 1.6GHz 
Processor Core i7 2,2GHz
Ram 4GB / 8GB 
SSD 128GB / 256GB
Pilih varian yg di inginkan
Intel Graphics HD 6000 1536 MB
Build in Display 13,3inch (1440x900)
Mac OS update to Monterey
Port USB
Webcam Camera
Bluetooth dan Wifi
Backlight Keyboard
LCD Bersih dan tidak ada whitespot
Semua Fungsional 100% Normal
(Bisa request foto batre CC dan fisik Macbook ya)

Laptop sudah terinstall aplikasi standard 
(Free Microsoft office) jadi tinggal pakai aja
Kondisi Second Mulus kurang lebih 90% tapi gak sempurna mulus nya baru 
Lecet halus bekas pemakaian wajar pasti ada
(Harap maklum unit yang kami jual adalah unit second, Ekspetasi jangan seperti baru)
Hardware (mesin) sudah ditest oleh tim QC dengan sangat ketat
No Dent Penyok / Retak
Baterai minimal 2 - 3 jam running film (tergantung pemakaian dan tidak bocor)
Pengiriman menggunakan dus Laptop dan bubble wrap aman dari guncangan dan hujan (FREE tanpa biaya tambahan)
Kelengkapan Barang :

Laptop
Charger Adapter + Kabel Power
GARANSI PERSONAL :
1 Bulan Setelah Terima Barang

KENTENTUAN RETUR BARANG DAN GARANSI
1. HUMAN EROR (Kena air, jatoh, di bongkar sendiri) GARANSI VOID
2. TIDAK ADA GARANSI CELUP AIR
3. UNIT WAJIB MULUS DAN SEGEL UTUH SEPERTI DALAM KONDISI AWAL
4. COD CEK BARANG LGSG BISA KE TOKO ITC Kuningan Lt.3 Blok C9 no.1
5. WA 0817-003-9959 Bisa tanya tanya dulu ;)

KENAPA HARUS BELI SAMA Executive Mobile?
1. TRUSTED SELLER
bukan cuma seller musiman yang setelah barang jualannya laku trus menghilang entah kemana.
2. KARNA KAMI PUNYA TOKO FISIK JELAS
3. BARANG READY STOCK
4. CLAIM GARANSI KAMI BANTU
5. HARGA DAN KUALITAS GAK PERNAH BOHONG, BANYAK YG JUAL MURAH TAPI KUALITAS BARANG GAK MENJAMIN","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/3/96167a79-3b12-4e37-9925-b83fd2345508.jpg.webp?ect=4g"
"1661939609-1162","https://www.tokopedia.com/search?page=7&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MacBook Pro 2020 13 inch M1 Chip 8 Core CPU 8 GPU 8GB 256GB SSD IBOXRp17.744.000Jakarta PusatNew RumahApple5.0Terjual 2","https://www.tokopedia.com/newrumahapple/macbook-pro-2020-13-inch-m1-chip-8-core-cpu-8-gpu-8gb-256gb-ssd-ibox-inter-silver?extParam=ivf%3Dfalse%26src%3Dsearch","MacBook Pro 2020 13 inch M1 Chip 8 Core CPU 8 GPU 8GB 256GB SSD IBOX - INTER, SILVER","5","(2 rating)","Rp17.744.000","Terjual 2","Baru","3 kg","Laptop Consumer","New RumahApple","4.9","Jakarta Pusat","Selamat Datang Di New Rumahapple
Semua Produk yang tersedia merupakan produk ORIGINAL dan BERGARANSI

FREE SCREEN PROTECTOR + KEYBOARD PROTECTOR
*selama persediaan masih ada

AKSESORIS :
https://www.tokopedia.com/newrumahapple/etalase/apple-accesories

KATA PEMBELI :
https://www.tokopedia.com/newrumahapple/review

Sekilas info tentang kami :
1. Terpercaya Sejak 2014
2. Sudah melayani 100,000 ++ customer secara online
3. Brand new - Original - Segel
4. Garansi Resmi 1 Tahun, Garansi Toko 7 Hari
5. Extra Cashback up to 300rb
6. Positif review 99 % dari 100 % kepuasan customer
7. After sales yg siap melayani anda selama 24 jam
8. Order dikirim dihari yg sama, setelah order masuk

Kami memiliki offline store untuk pelayanan aftersales
Bisa self pickup di toko (Wajib Konfirmasi)

- RESELLER Harga Khusus (Next Order)
- Pembelian disertai invoice untuk proses klaim garansi
- Markup Nota silakan info kami, Dropshipper AMAN
- Menerima Pengadaan kantor atau PT

PILIHAN GARANSI :
Inter, Apple International *Bisa di klaim di Indonesia
iBox, Apple Indonesia

Spesifikasi:
- Layar Retina 13,3 inci
- Chip Apple M1
- SSD 256 GB
- USB 3.1 Gen 2
- Wi-Fi 6 802.11ax
- Bluetooth 5.0
- FaceTime HD 720p
- Jek headphone 3,5 mm
- Sistem Operasi macOS

Include In The Box:
- MacBook Pro 13 inci
- Adaptor Daya USB-C 61W
- Kabel Pengisian Daya USB-C (2 m)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/13/07c08f81-76f3-471b-8c96-3275994df7f9.jpg.webp?ect=4g"
"1661944618-1421","https://www.tokopedia.com/search?page=3&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MacBook Pro Retina 13 2014 i5-8GB-256GB-MGX82Rp6.900.000Jakarta SelatanARRA OFFICIAL STORE5.0Terjual 16","https://www.tokopedia.com/arraofficialstore/macbook-pro-retina-13-2014-i5-8gb-256gb-mgx82-128-gb?extParam=ivf%3Dfalse%26src%3Dsearch","MacBook Pro Retina 13 2014 i5-8GB-256GB-MGX82 - 128 gb","5","(12 rating)","Rp6.900.000","Terjual 16","Bekas","6 kg","Laptop Consumer","ARRA OFFICIAL STORE","4.9","Jakarta Selatan","************************************************** Spesifikasi : •2.6GHz Intel Core i5 •8GB RAM •Intel Iris 1536MB •macOs Big Sur •untuk kapasitas SSD silahkan pilih variannya •Koneksi Nirkabel Bluetooth,WiFi •Ukuran Layar 13.3 inch •Kondisi : Unit Normal 100% Mulus 85% adalecet dan dent bekas pemakaian (Detail foto bisa Chat Admin) Batre sehat Normal, LCD aman bersih jernih khas retina...Full Aplikasi, Unit siap pakai •Kelengkapan : Unit Charger (No Box) Garansi: 30 Hari *SK berlaku ********************************************************** *********************************************************","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/5/29/d3c4a13b-bd18-4e6c-84df-675eb8353f8f.jpg.webp?ect=4g"
"1661939952-1194","https://www.tokopedia.com/search?page=7&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","macbook pro 2015 13 inch 8gb / 128 ssdRp7.500.000CashbackTangerang Selatanpamulang_applestore5.0Terjual 4","https://www.tokopedia.com/pamulangmacbook/macbook-pro-2015-13-inch-8gb-128-ssd?extParam=ivf%3Dfalse%26src%3Dsearch","macbook pro 2015 13 inch 8gb / 128 ssd","5","(4 rating)","Rp7.500.000","Terjual 4","Bekas","6 kg","Laptop Consumer","pamulang_applestore","4.8","Kota Tangerang Selatan","Macbook pro retina MF839 2015 core i5 8/128 

Kondisi :
- 100 % Siap pakai 
- 95 % mulus like new
- layar LCD tidak ada dead pixel 
- kamera jernih 
- keyboard berfungsi normal 
- baterai normal
- wifi normal
- speaker normal

Kelengkapan :
- unit laptop
- magsafe

Free :
- microsoft Office
- adobe potoshop

- After sales garansi 30 hari baterai, OS, keyboard setelah pembelian jadi gk khawatir lagi beli macbook di kita gan
- COD Jabodetabek free ongkir 

- Terima tukar tambah 💻 gan","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/3/30/b13e412f-a3c7-4ee9-9042-e550f309ec9d.jpg.webp?ect=4g"
"1661933071-964","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Pro 16 CTO/BTO Ci9/32GB/2TB/Radeon Pro 5600M 8GB HBM2Rp58.000.000CashbackJakarta Utaralabcom5.0Terjual 1","https://www.tokopedia.com/labcom/macbook-pro-16-cto-bto-ci9-32gb-2tb-radeon-pro-5600m-8gb-hbm2?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Pro 16 CTO/BTO Ci9/32GB/2TB/Radeon Pro 5600M 8GB HBM2","5","(1 rating)","Rp58.000.000","Terjual 1","Bekas","8.000 Gram","Laptop Consumer","labcom","5.0","Jakarta Utara","Macbook Pro 16"" 2020 CTO/BTO 
Spacegray 
- Intel Core i9 @2.4 GHz 8 Core
- RAM 32 GB 2666 MHz DDR4
- SSD 2 TB
- AMD Radeon Pro 5600M 8GB GDDR6 with HBM2 Memory
- Touchbar Bar ID
- Magic Keyboard
CC: 70

Detail Spec bisa lihat di foto
Kondisi Like New Mulus Terawat
Jarang dipakai
Fungsi 100% Normal no Minus
Kelengkapan komplit fullset beserta box dan accesories nya
Garansi masih panjang 
Garansi Applecare plus Resmi hingga 24 Juni 2023, include accidental damage warranty cover
Harga nett , the best price sesuai kondisi
Klaim bisa di apple service provider indonesia atau titip klaim melalui kami,free
Note:
(Berat pengiriman sudah termasuk packing kayu)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/8/14/12d16541-f396-4502-be03-235fe30f1d90.jpg.webp?ect=4g"
"1661942047-1288","https://www.tokopedia.com/search?page=5&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MegaElectrodealsApple MacBook Pro 2021 16 "" Inc M1 Pro / Pro Max 512GB 16/32 Core 1TBRp32.699.000Jakarta PusatDigital Authorized5.0Terjual 40+","https://www.tokopedia.com/digitalauthorized/apple-macbook-pro-2021-16-inc-m1-pro-pro-max-512gb-16-32-core-1tb-512gb-japanspec-silver?extParam=ivf%3Dfalse%26src%3Dsearch","Apple MacBook Pro 2021 16 "" Inc M1 Pro / Pro Max 512GB 16/32 Core 1TB - 512GB JAPANSPEC, Silver","5","(31 rating)","Rp32.699.000","Terjual 40+","Baru","3,5 kg","Laptop Consumer","Digital Authorized","4.9","Jakarta Pusat","Recomend : Toko bang david gadgetin


NOTED :
Macbook pro m1 512 silver Region Japan / japan spec

.
.
Spesifikasi
- 1TB/32 Core 
Apple M1 Max Chip
32GB of ram
10-core CPU with 8 performance cores and 2 efficiency cores
32-core GPU
16-core Neural Engine
400GB/s memory bandwidth
.
.
.Spesifikasi
- 512/16 Core - 1TB/16 Core
Apple M1 Pro chip
16GB of ram
10-core CPU with 8 performance core and 2 efficiency cores
16-core GPU, 16-core Neural Engine
200GB/s memory bandwidth
.
.
Spesifikasi :
macOS Monterey
Liquid Retina XDR display
16.2-inch (diagonal) Liquid Retina XDR display;10 3456-by-2234 native
Refresh rates
ProMotion technology for adaptive refresh rates up to 120Hz
.
What's In the Box ?
- 16.2-inch MacBook Pro
- 140W USB-C Power Adapter
- USB-C to MagSafe 3 Cable (2 m)

FREE INSTALL OFFICE 
FREE SILICONE KEYBOARD


KENAPA HARUS BELANJA SAMA DIGITAL AUTHORIZED ?
1. GARANSI APPLE 1 TAHUN BISA CLAIM DI INDONESIA
2. HARGA TERMURAH
3. KUALITAS BARANG TERJAMIN ORIGINAL BNIB SEGEL RESMI
4. MEMPUNYAI TOKO FISIK,UNTUK KEBUTUHAN CLAIM GARANSI DAN PENGAMBILAN BARANG
5. ORDER MASUK LANGSUNG KIRIM DIHARI YANG SAMA
6. MENERIMA RESELLER / DROPSHIPER
7. PEMBELIAN KE 2 HARGA SPECIAL

MEMPUNYAI TOKO FISIK UNTUK KEBUTUHAN PENGAMBILAN PRODUCT,
TOKO OFFLINE KAMI HANYA UNTUK PENGAMBILAN PRODUCT YANG SUDAH DI PESAN 
MELALUI TOKOPEDIA, DAN PROSES BANTU CLAIM GARANSI","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/24/9fb0fbab-e852-4cc9-9d61-0f26bd49285c.jpg.webp?ect=4g"
"1661933163-971","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook pro 2011 13 inch Core i5 8GB SSD 256GBRp3.350.000CashbackBekasiCEMPAKA COMP5.0Terjual 6","https://www.tokopedia.com/sinar-cempaka/macbook-pro-2011-13-inch-core-i5-8gb-ssd-256gb-4gb-hdd-500gb?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook pro 2011 13 inch Core i5 8GB SSD 256GB - 4GB, HDD 500GB","5","(5 rating)","Rp3.350.000","Terjual 6","Bekas","4.000 Gram","Laptop Consumer","CEMPAKA COMP","4.8","Kota Bekasi","SELAMAT DATANG DI CEMPAKA COMP TEMPAT LAPTOP BERKUALITAS PREMIUM DENGAN HARGA GROSIR DAN BARGARANSI 1 BULAN
JADI KAKAK JANGAN RAGU BELANJA DI KITA , KARENA JAMINAN MUTU DAN KUALITAS SERTA PELAYANAN YANG RAMAH DAN BERSAHABAT 😊 

Spesifikasi
- Processor Intel Core i5 Speed 2.3GHz
- Display 13.3-inch 1280x800
- Graphics Intel HD Graphics 3000 384 MB
- Memory 4 GB/8GB 1333 MHz DDR3
- Storage HDD 500GB/SSD 128 GB/SSD 256GB
- Webcam, Wireless, Bluetooth
- Interface: 2x USB 2.0 - 1x Thunderbolt , No DVD
dll

Battery -+ 3 jam cc 565 BH 81,6%

Kondisi fisik -+ 95%, Muluss & Terawat, Mesin 100% working, Garansi retur jika tidak sesuai dengan ket iklan selama masa jaminan Tokopedia.
More infonya bisa nanya om google ya Kak

Kelengkapan : Macbook, Charger, Tas

Minus :
- Body ada Dent Sedikit, Selebihnya Ex pemakaian wajar saja (cek Foto & Video)

Banyak PLUSS nya Kak 
1. Bergaransi 1 Bulan dengan syarat al :
-	Tidak memberikan Ulasan Negatif dan dibawah bintang 4
-	Konfirmasi Ulasan Max 2x24 Jam saat barang di terima
-	Follow Sosial Media kita Cempaka COMP  biar tambah silaturrahmi
-	Wajib VIDEO UNBOXING saat Unit diterima ya kak
2.	UNIT FOTO dan VIDEO Asli & sudah di QC Dengan Baik sehingga diterima oleh pembeli sesuai dengan Deskripsi
3.	Pelayanan Yang Ramah dari CS Cempaka COMP
4.	After Sale yang Good, walaupun sudah lewat Garansi masih di layani dengan baik

Yang Mau datang atau COD ke Workshop kami juga bisa kok di JATIASIH -Bekasi
Bagi yang tidak Bisa datang Langsung Order aja ya kak , kita jamin Paking yang aman sampai TUJUAN 😊

YUKK Tunggu Apalagi jika COCOK Langsung ORDER , HAPPY SHOPPING
-avln","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/6/15/3ba78abd-a354-40b4-9c63-c04a91e1f1a2.jpg.webp?ect=4g"
"1661932237-949","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Air 2019 13"" 1.6Ghz Dual Core i5 8GB 128GB MVFH2 - Space GrayRp17.855.000CashbackJakarta Pusatchocoapple4.8Terjual 100+","https://www.tokopedia.com/chocoapple/macbook-air-2019-13-1-6ghz-dual-core-i5-8gb-128gb-mvfh2-space-gray-inter?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Air 2019 13"" 1.6Ghz Dual Core i5 8GB 128GB MVFH2 - Space Gray - Inter","4.8","(66 rating)","Rp17.855.000","Terjual 100+","Baru","3 Kilogram","Laptop Consumer","chocoapple","4.8","Jakarta Pusat","KENAPA HARUS BELI SAMA Choco Apple?
1. TRUSTED SELLER
bukan cuma seller musiman yang setelah barang jualannya laku trus menghilang entah kemana.
2. BARANG DIJAMIN BRAND NEW IN BOX + SEGEL
3. BARANG READY STOCK
4. MENERIMA TRANSAKSI VIA TOKOPEDIA
5. CLAIM GARANSI KAMI BANTU

**** BACA INI SEBELUM MEMBELI ****
- Barang Asli dari Apple Store
- Barang New BNIB SEGEL
- Warranty Apple 1 Tahun, Bisa bantu Claim garansi


FOR FAST RESPONSE, PLEASE CONTACT:
CALL/SMS/WA: 0857-1170-1166/0812-1325-9458
LINE: @newchocoapple","https://images.tokopedia.net/img/cache/100-square/product-1/2019/8/15/5138814/5138814_581c87af-ce75-4748-b2d3-07acd769ebea_452_452.webp?ect=4g"
"1661945475-1478","https://www.tokopedia.com/search?page=2&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Macbook Air 2020 13 inch 8GB 256GB Touch ID Intel i3 Gen10 1.1GhzRp12.659.00021%Rp15.990.000Jakarta PusatOnestop Gaming5.0Terjual 8","https://www.tokopedia.com/onestopgaming/macbook-air-2020-13-inch-8gb-256gb-touch-id-intel-i3-gen10-1-1ghz-inter-space-grey?extParam=ivf%3Dfalse%26src%3Dsearch","Macbook Air 2020 13 inch 8GB 256GB Touch ID Intel i3 Gen10 1.1Ghz - INTER, Space Grey","5","(3 rating)","Rp12.659.000","Terjual 8","Baru","3 kg","Ultrabook","Onestop Gaming","5.0","Jakarta Pusat","➡️Klik Disini Untuk Install Software dan Upgrade RAM
https://www.tokopedia.com/onestopgaming/etalase/paket-install-dan-ram

➡️Klik Disini Untuk Tambahan Pengiriman
https://www.tokopedia.com/onestopgaming/etalase/tambahan-pengiriman

Macbook Air 2020 13 inch 8GB 256GB Touch ID Intel i3 Gen10 1.1Ghz
*GRATIS PEMASANGAN RAM DAN JUGA INSTALL SOFTWARE
*GARANSI INTER 1 TAHUN (KLAIM GARANSI KAMI BANTU)

📱Chat Sales Untuk Bantuan dan Konsultasi Gratis
🤙+62 895-3248-40741

APA SAJA KEUNTUNGAN BELANJA DI ONESTOP GAMING?
- Produk 100% ORIGINAL BRAND
- Barang Rusak, silakan di Retur (FAST RESPON)
- Uang kita kembalikan 2x lipat jika barang tidak original
- BNIB (Brand New In Box) barang segel.
- Kami memiliki TEAM AFTERSALES buat bantu klaim garansi
- Reseller / dropshipper are welcome
- Pesanan Langsung dikirim di hari yang sama.

Spesification :
- Retina display 13.3-inch LED-backlit display with IPS technology
- Touch ID sensor
- 1.1GHz to 3.2 GHz quad-core Intel Core i3 GEN 10
- 256GB PCIe-based SSD
- Memory 8GB of 3733MHz LPDDR4X onboard memory
- 30W USB-C Power Adapter
- Versi japan: Layout keyboard japan

➡️Klik Disini Untuk Cek Laptop Bisnis lainnya
https://www.tokopedia.com/onestopgaming/etalase/apple","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/19/c4161c15-621d-4632-ad54-bed74dea9876.jpg.webp?ect=4g"
"1661934757-1015","https://www.tokopedia.com/search?page=9&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","CTO MACBOOK PRO 2021 M1 MAX CUSTOM 14"" 16"" RAM 32GB 64GBRp56.000.000Jakarta BaratGadgetPedia Official5.0Terjual 3","https://www.tokopedia.com/gadgetpedia/cto-macbook-pro-2021-m1-max-custom-14-16-ram-32gb-64gb-14-32core-grey-32-1tb?extParam=ivf%3Dfalse%26src%3Dsearch","CTO MACBOOK PRO 2021 M1 MAX CUSTOM 14"" 16"" RAM 32GB 64GB - 14"" 32CORE GREY, 32/1TB","5","(3 rating)","Rp56.000.000","Terjual 3","Baru","5.000 Gram","Laptop Consumer","GadgetPedia Official","5.0","Jakarta Barat","Dapatkan cashback setiap pembelian di Gadgetpedia s/d 400rb! Cek promo/voucher saat checkout yaa

Free Ms. Office Lifetime

Apple Keyboard:
https://www.tokopedia.com/gadgetpedia/resmi-apple-magic-keyboard-for-ipad-pro-11-12-9-inch-2020-trackpad-11inch-2020-black
https://www.tokopedia.com/gadgetpedia/apple-smart-keyboard-folio-for-ipad-pro-12-9-inch-garansi-1-tahun-inter

Apple Magic Mouse 2:
https://www.tokopedia.com/gadgetpedia/apple-magic-mouse-2-original-pack-resmi-apple-mla02-putih-2020

Apple Homepod Mini:
https://www.tokopedia.com/gadgetpedia/resmi-apple-homepod-mini-garansi-apple-1-tahun-inter-putih

Apple USB-C Adaptor:
https://www.tokopedia.com/gadgetpedia/apple-20w-usb-c-power-adaptor-charger-iphone-12-13-series-20w

Magsafe Charger 20Watt:
https://www.tokopedia.com/gadgetpedia/apple-magsafe-charger-20w-wireless-charger-for-iphone-12-garansi-resmi-20watt

UNIT BNIB / BRAND NEW IN BOX (NOT REFUBISH)
- Garansi 1 Tahun Service Center Resmi Apple (Claim Garansi Kami Bantu)

Benefit belanja di Gadgetpedia:
1. Dikirim di hari yang sama
2. Aftersales service yang profesional
3. Free konsultasi mengenai produk atau pemakaian
4. Bisa dibantu klaim garansi sampai selesai
5. Harga reseller di transaksi selanjutnya
6. FULL REFUND, jika ditemukan barang terbukti palsu, replika, atau tidak sesuai yang diinfokan admin
7. Trusted seller dan mengutamakan Customer Satisfaction / Kepuasan pelanggan

INI PENTING MASALAH GARANSI
Garansi Resmi Apple
Garansi Kita Bantu Claim 1 Tahun Ke Apple
Proses Claim Garansi Estimasi 1 Bulan Dari Apple, Unit Akan di Replace / Repair Tergantung Pihak Apple
Garansi Tukar Baru 1x24 Jam Jika Barang Yang di Terima Rusak Fisik (Diluar Human Error) Harus disertai video unboxing

Jadwal Operasional Toko:
Senin - Minggu: 09:00 - 22:00 (diatas jam 18:00 akan sedikit slow respon dan pengiriman terakhir jam 17:00)","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/7/7/2b83444e-6562-4bc5-b47f-bd1ba55e78ef.jpg.webp?ect=4g"
"1661933723-996","https://www.tokopedia.com/search?page=10&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","Apple MacBook Air 2020 I5-10th Gen 8GB SSD 512GB 13.3"" Retina Touch IDRp17.899.00015%Rp20.999.000Jakarta PusatCollins Official4.9Terjual 13","https://www.tokopedia.com/collinsofficial/apple-macbook-air-2020-i5-10th-gen-8gb-ssd-512gb-13-3-retina-touch-id-ibox-silver?extParam=ivf%3Dfalse%26src%3Dsearch","Apple MacBook Air 2020 I5-10th Gen 8GB SSD 512GB 13.3"" Retina Touch ID - IBOX SILVER","4.9","(8 rating)","Rp17.899.000","Terjual 13","Baru","3.000 Gram","Laptop Consumer","Collins Official","4.9","Jakarta Pusat","BARANG DIJAMIN 100% ORIGINAL DAN BRAND NEW IN BOX

MVH22ID/A - SPACE GREY
MVH42ID/A - SILVER
MVH52ID/A - GOLD

- Processor: 1.1GHz quad-core Intel Core i5, Turbo Boost up to 3.5GHz, with 6MB L3 cache
- RAM memory: 8GB of 3733MHz LPDDR4X onboard memory
- Storage: 512GB PCIe-based SSD
- Graphics: Intel Iris Plus Graphics
- Display: 13 inch LED-backlit display with IPS technology, 2560 x 1600 pixel
- Touch ID: Integrated Touch ID sensor
- Battery: Built-in 49.9‑watt‑hour lithium‑polymer battery
- Dimension: 30.41 x 21.24 x 1.49 cm
- Weight: 1.37 kg
- Voltage: 100-240V AC
- Frequency: 50Hz to 60Hz
- Camera: 720p FaceTime HD Camera
- Operating System: macOS
- Wireless: 802.11ac Wi-Fi wireless networking; IEEE 802.11a/b/g/n, Bluetooth 4.2 
- Audio: Stereo speakers, 3 microphones, 3.5 mm headphone jack
- Keyboard: Backlit Magic Keyboard with 78 (U.S.) or 79 (ISO) keys including 12 function keys and 4 arrow keys in an inverted-T arrangement and Ambient light sensor

GARANSI RESMI IBOX 1 TAHUN","https://images.tokopedia.net/img/cache/100-square/product-1/2020/6/13/69830966/69830966_bd53c6e6-3d7e-4ef2-ad52-2293eb23d347_858_858.webp?ect=4g"
"1661944588-1418","https://www.tokopedia.com/search?page=3&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","MGND3ID Apple Macbook Air 2020 13 M1 Chip 8C CPU 8GB 256ssd 7C GPU OSRp15.849.000CashbackJakarta UtaraGaming Laptop ID4.7Terjual 12","https://www.tokopedia.com/gaminglaptopid/mgnd3id-apple-macbook-air-2020-13-m1-chip-8c-cpu-8gb-256ssd-7c-gpu-os-silver?extParam=ivf%3Dfalse%26src%3Dsearch","MGND3ID Apple Macbook Air 2020 13 M1 Chip 8C CPU 8GB 256ssd 7C GPU OS - Silver","4.7","(3 rating)","Rp15.849.000","Terjual 12","Baru","3,5 kg","Laptop Consumer","Gaming Laptop ID","4.8","Jakarta Utara","APPLE MACBOOK AIR 13 M1 8C CPU 8GB 256SSD 7C GPU OS X 13.3

MGN63ID (Grey) | MGN93ID (Silver) | MGND3ID (Gold)


- Apple M1 Chip (CPU 8-Core, GPU 7-Core)
- Memori : 8 GB
- LED : 13,3 inci (diagonal) dengan teknologi IPS 2560 x 1600 piksel 400 nits True Tone
- Storage : 256GB
- Sensor : Touch ID sensor
- Wi-Fi : 802.11ax Wi-Fi 6 wireless networking, IEEE 802.11a/b/g/n/ac compatible
- Bluetooth : Bluetooth 5.0 wireless technology
- Camera : 720p FaceTime HD camera

Kelengkapan :
- Unit Laptop
- Charger
- Kartu Garansi
- Box / Dus Laptop

GARANSI :
- GARANSI RESMI IBOX INDONESIA 1 TAHUN","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2021/11/29/63edce17-1c7d-4ee7-9d11-5cf3babb3326.png.webp?ect=4g"
"1661943593-1366","https://www.tokopedia.com/search?page=4&q=macbook&rt=4%2C5&source=universe&srp_component_id=02.02.01.01&st=product","macbook air 2017 bekas IBOX MULUSS 8gb/ 128gb mqd32Rp8.499.900Jakarta SelatanALIKA_CELL5.0Terjual 9","https://www.tokopedia.com/alikace/macbook-air-2017-bekas-ibox-muluss-8gb-128gb-mqd32?extParam=ivf%3Dfalse%26src%3Dsearch","macbook air 2017 bekas IBOX MULUSS 8gb/ 128gb mqd32","5","(8 rating)","Rp8.499.900","Terjual 9","Bekas","5 kg","Laptop Consumer","ALIKA_CELL","4.9","Jakarta Selatan","Ready Macbook Air 2017 Mackbook Air 2017 - Core i5 - 8Gb - SSD 128 Warna Silver IBOX Spesifikasi : Intel core i5, SSD 128gbRAM 8gb Keyboard backlights/Nyala Layar : 13.3"" LED Fungsi semua berjalan lancar 100%Kelengkapan : Charger + Unit + Box","https://images.tokopedia.net/img/cache/100-square/VqbcmM/2022/8/6/1bac1c9c-04b4-4311-b7c1-3efa0c04d189.jpg.webp?ect=4g"
